time_s,event_type,name,signpost_id,message,process,thread
22.045773666,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.04605075,Begin,WebPoolReconcile,0xc0,current=game_0006 eligible=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.046074416,Begin,FeedRenderCells,0xc1,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.046099083,End,FeedRenderCells,0xc1,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.046100708,End,WebPoolReconcile,0xc0,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.154089625,End,FeedDrag,0xbf,drag ended,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.154093,Begin,FeedDeceleration,0xc2,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.487419833,Begin,FeedWebViewDetach,0xc3,item=game_0006,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.487742166,End,FeedWebViewDetach,0xc3,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.50402925,End,FeedDeceleration,0xc2,settled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504032583,Begin,FeedSettle,0xc4,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504041833,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=5 item=game_0007,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504043791,Begin,FeedAssignWindow,0xc5,item=game_0007,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504066125,Begin,FeedRenderCells,0xc6,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504089958,End,FeedRenderCells,0xc6,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.50410775,End,FeedAssignWindow,0xc5,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504119833,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0007,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504200083,End,FeedSettle,0xc4,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504327125,Begin,WebPoolReconcile,0xc7,current=game_0007 eligible=game_0007,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504346041,Begin,WebSlotReset,0xc8,item=game_0005,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504445958,End,WebLoadToReady,0xa1,reset or cancelled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504584625,End,WebSlotReset,0xc8,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504602916,Begin,FeedRenderCells,0xc9,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504616375,End,FeedRenderCells,0xc9,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504617791,End,WebPoolReconcile,0xc7,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.5046375,Begin,FeedFilter,0xca,count=10,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504647958,End,FeedFilter,0xca,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504681958,Begin,FeedFilter,0xcb,count=10,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504689125,End,FeedFilter,0xcb,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504698708,Begin,FeedFilter,0xcc,count=10,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.504705041,End,FeedFilter,0xcc,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
22.50471475,Begin,FeedPageLoad,0xcd,page=1 generation=2 attempt=0,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.056331291,Event,FeedPageReceived,OS_SIGNPOST_ID_EXCLUSIVE,page=1 count=10,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.056370291,Begin,FeedFilter,0xce,count=20,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.056383083,End,FeedFilter,0xce,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.056429333,End,FeedPageLoad,0xcd,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.05643375,Begin,FeedFilter,0xcf,count=20,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.056444,End,FeedFilter,0xcf,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.056963791,Begin,FeedSnapshot,0xd0,old=8 new=16 revision=2,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.056986125,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.061643166,Begin,WebPoolReconcile,0xd1,current=game_0007 eligible=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.0616655,Begin,FeedRenderCells,0xd2,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.061683416,End,FeedRenderCells,0xd2,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.061685208,End,WebPoolReconcile,0xd1,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.061712125,Begin,FeedAssignWindow,0xd3,item=game_0007,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.061724916,Begin,FeedRenderCells,0xd4,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.061733375,End,FeedRenderCells,0xd4,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.061736541,End,FeedAssignWindow,0xd3,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.06174725,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0007,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.061810833,End,FeedSnapshot,0xd0,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.061857958,Begin,WebPoolReconcile,0xd5,current=game_0007 eligible=game_0007,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.061871375,Begin,FeedRenderCells,0xd6,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.061878583,End,FeedRenderCells,0xd6,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.061879833,End,WebPoolReconcile,0xd5,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.263493875,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=blank,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.264761041,Begin,WebPoolReconcile,0xd7,current=game_0007 eligible=game_0007,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.264854458,Begin,WebLoadToReady,0xd8,item=game_0007 role=current slot=2,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.265083375,Begin,FeedRenderCells,0xd9,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.265095375,Begin,FeedWebViewAttach,0xda,item=game_0007,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.265850083,End,FeedWebViewAttach,0xda,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.266027791,End,FeedRenderCells,0xd9,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.26603025,End,WebPoolReconcile,0xd7,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.273795333,Begin,FeedRenderCells,0xdb,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.27382925,End,FeedRenderCells,0xdb,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
23.403814041,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0007,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.079753958,Begin,FeedDrag,0xdc,item=game_0007,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.079771166,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.080053666,Begin,WebPoolReconcile,0xdd,current=game_0007 eligible=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.080077583,Begin,FeedRenderCells,0xde,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.080103708,End,FeedRenderCells,0xde,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.080105333,End,WebPoolReconcile,0xdd,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.379681791,End,FeedDrag,0xdc,drag ended,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.379685666,Begin,FeedDeceleration,0xdf,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.721406583,End,FeedDeceleration,0xdf,settled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.72141025,Begin,FeedSettle,0xe0,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.72141925,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=6 item=game_0008,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.721421208,Begin,FeedAssignWindow,0xe1,item=game_0008,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.721445416,Begin,FeedRenderCells,0xe2,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.721482708,End,FeedRenderCells,0xe2,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.721486583,End,FeedAssignWindow,0xe1,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.721501958,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0008,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.721589125,End,FeedSettle,0xe0,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.721765958,Begin,FeedWebViewDetach,0xe3,item=game_0007,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.722456833,End,FeedWebViewDetach,0xe3,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.722570708,Begin,WebPoolReconcile,0xe4,current=game_0008 eligible=game_0008,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.722579583,Begin,WebSlotReset,0xe5,item=game_0006,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.722685291,End,WebLoadToReady,0xb0,reset or cancelled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.7228245,End,WebSlotReset,0xe5,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.722845625,Begin,FeedRenderCells,0xe6,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.722861333,End,FeedRenderCells,0xe6,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
25.722862708,End,WebPoolReconcile,0xe4,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
26.120346208,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=blank,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
26.124881916,Begin,WebPoolReconcile,0xe7,current=game_0008 eligible=game_0008,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
26.124970708,Begin,WebLoadToReady,0xe8,item=game_0008 role=current slot=0,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
26.125146333,Begin,FeedRenderCells,0xe9,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
26.125155833,Begin,FeedWebViewAttach,0xea,item=game_0008,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
26.125743208,End,FeedWebViewAttach,0xea,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
26.125890791,End,FeedRenderCells,0xe9,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
26.125892708,End,WebPoolReconcile,0xe7,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
26.1435,Begin,FeedRenderCells,0xeb,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
26.143537708,End,FeedRenderCells,0xeb,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
26.442026208,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0008,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
26.930035833,Begin,FeedDrag,0xec,item=game_0008,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
26.930051875,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
26.930360625,Begin,WebPoolReconcile,0xed,current=game_0008 eligible=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
26.930385625,Begin,FeedRenderCells,0xee,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
26.930417125,End,FeedRenderCells,0xee,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
26.930418958,End,WebPoolReconcile,0xed,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.213323541,End,FeedDrag,0xec,drag ended,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.213327541,Begin,FeedDeceleration,0xef,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.555051958,End,FeedDeceleration,0xef,settled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.555055125,Begin,FeedSettle,0xf0,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.555064625,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=7 item=game_0009,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.555066666,Begin,FeedAssignWindow,0xf1,item=game_0009,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.555101583,Begin,FeedRenderCells,0xf2,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.555137875,End,FeedRenderCells,0xf2,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.555142125,End,FeedAssignWindow,0xf1,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.555157583,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0009,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.555245291,End,FeedSettle,0xf0,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.555390625,Begin,FeedWebViewDetach,0xf3,item=game_0008,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.556016083,End,FeedWebViewDetach,0xf3,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.55612575,Begin,WebPoolReconcile,0xf4,current=game_0009 eligible=game_0009,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.556135833,Begin,WebSlotReset,0xf5,item=game_0007,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.5562285,End,WebLoadToReady,0xd8,reset or cancelled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.556359791,End,WebSlotReset,0xf5,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.556378666,Begin,FeedRenderCells,0xf6,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.5563905,End,FeedRenderCells,0xf6,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.556391958,End,WebPoolReconcile,0xf4,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.926949416,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=blank,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.930575916,Begin,WebPoolReconcile,0xf7,current=game_0009 eligible=game_0009,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.930687083,Begin,WebLoadToReady,0xf8,item=game_0009 role=current slot=2,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.930985125,Begin,FeedRenderCells,0xf9,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.930999625,Begin,FeedWebViewAttach,0xfa,item=game_0009,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.931760541,End,FeedWebViewAttach,0xfa,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.931925708,End,FeedRenderCells,0xf9,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.931927833,End,WebPoolReconcile,0xf7,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.938904708,Begin,FeedRenderCells,0xfb,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
27.93893775,End,FeedRenderCells,0xfb,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
28.074959416,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0009,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
28.530382541,Begin,FeedDrag,0xfc,item=game_0009,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
28.530399041,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
28.531366041,Begin,WebPoolReconcile,0xfd,current=game_0009 eligible=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
28.531390541,Begin,FeedRenderCells,0xfe,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
28.531422958,End,FeedRenderCells,0xfe,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
28.531424875,End,WebPoolReconcile,0xfd,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
28.97191725,End,FeedDrag,0xfc,drag ended,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
28.971920875,Begin,FeedDeceleration,0xff,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
29.305244416,Begin,FeedWebViewDetach,0x100,item=game_0009,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
29.305431583,End,FeedWebViewDetach,0x100,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
29.32185125,End,FeedDeceleration,0xff,settled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
29.321854458,Begin,FeedSettle,0x101,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
29.32186275,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=8 item=game_0010,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
29.321864541,Begin,FeedAssignWindow,0x102,item=game_0010,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
29.3218885,Begin,FeedRenderCells,0x103,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
29.321917375,End,FeedRenderCells,0x103,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
29.32192225,End,FeedAssignWindow,0x102,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
29.321937083,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0010,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
29.322021,End,FeedSettle,0x101,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
29.322190458,Begin,WebPoolReconcile,0x104,current=game_0010 eligible=game_0010,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
29.322200166,Begin,WebSlotReset,0x105,item=game_0008,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
29.322307958,End,WebLoadToReady,0xe8,reset or cancelled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
29.322457291,End,WebSlotReset,0x105,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
29.322478875,Begin,FeedRenderCells,0x106,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
29.322494166,End,FeedRenderCells,0x106,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
29.32249575,End,WebPoolReconcile,0x104,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.081270125,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=blank,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.082664375,Begin,WebPoolReconcile,0x107,current=game_0010 eligible=game_0010,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.082726791,Begin,WebLoadToReady,0x108,item=game_0010 role=current slot=1,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.08285625,Begin,FeedRenderCells,0x109,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.082862541,Begin,FeedWebViewAttach,0x10a,item=game_0010,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.083267041,End,FeedWebViewAttach,0x10a,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.083366166,End,FeedRenderCells,0x109,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.083367166,End,WebPoolReconcile,0x107,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.090681583,Begin,FeedRenderCells,0x10b,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.0907085,End,FeedRenderCells,0x10b,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.259886625,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0010,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.280845666,Begin,FeedDrag,0x10c,item=game_0010,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.280861083,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.281106958,Begin,WebPoolReconcile,0x10d,current=game_0010 eligible=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.281130916,Begin,FeedRenderCells,0x10e,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.281156916,End,FeedRenderCells,0x10e,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.281158583,End,WebPoolReconcile,0x10d,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.755529583,End,FeedDrag,0x10c,drag ended,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
30.755533375,Begin,FeedDeceleration,0x10f,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.088802875,End,FeedDeceleration,0x10f,settled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.088804666,Begin,FeedSettle,0x110,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.088811375,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=9 item=game_0012,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.088812625,Begin,FeedAssignWindow,0x111,item=game_0012,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.088829083,Begin,FeedRenderCells,0x112,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.088850416,End,FeedRenderCells,0x112,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.088852708,End,FeedAssignWindow,0x111,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.088860833,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0012,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.088915916,End,FeedSettle,0x110,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.089013333,Begin,FeedWebViewDetach,0x113,item=game_0010,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.089176083,End,FeedWebViewDetach,0x113,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.089228291,Begin,WebPoolReconcile,0x114,current=game_0012 eligible=game_0012,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.089233166,Begin,WebSlotReset,0x115,item=game_0009,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.08927525,End,WebLoadToReady,0xf8,reset or cancelled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.089358666,End,WebSlotReset,0x115,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.089369333,Begin,FeedRenderCells,0x116,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.089375791,End,FeedRenderCells,0x116,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.089376458,End,WebPoolReconcile,0x114,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.44429525,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=blank,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.452118958,Begin,WebPoolReconcile,0x117,current=game_0012 eligible=game_0012,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.452210083,Begin,WebLoadToReady,0x118,item=game_0012 role=current slot=2,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.452416833,Begin,FeedRenderCells,0x119,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.452426625,Begin,FeedWebViewAttach,0x11a,item=game_0012,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.453075416,End,FeedWebViewAttach,0x11a,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.453251958,End,FeedRenderCells,0x119,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.45325425,End,WebPoolReconcile,0x117,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
